gene_id,gene_symbol,pathway_id,pathway_name,degree
hsa:1769,DNAH8,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:1770,DNAH9,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:1778,DYNC1H1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:1780,DYNC1I1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:1781,DYNC1I2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:1783,DYNC1LI2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:196385,DNAH10,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:200132,DYNLT5,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:201625,DNAH12,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:203068,TUBB,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:221458,KIF6,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:22920,KIFAP3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:22989,MYH15; myosin-15,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:23026,MYO16,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:23046,KIF21B; kinesin-like protein KIF21B isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:23095,KIF1B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:23303,KIF13B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:24137,KIF4A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:25981,DNAH1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:260334,TUBB8B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:26153,KIF26A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:27019,DNAI1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:27175,TUBG2; tubulin gamma-2 chain isoform 2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:283446,MYO1H,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:285643,KIF4B; chromosome-associated kinesin KIF4B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:29895,MYL11,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:343521,DYNLT4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:347240,KIF24,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:347688,TUBB8,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:347733,TUBB2B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:374654,KIF7,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3796,KIF2A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3797,KIF3C; kinesin-like protein KIF3C,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3798,KIF5A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3799,KIF5B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3800,KIF5C,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3801,KIFC3; kinesin-like protein KIFC3 isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3831,KLC1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3832,KIF11,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3833,KIFC1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3834,KIF25,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:3835,KIF22,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:399687,MYO18A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4430,MYO1B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4542,MYO1F; unconventional myosin-If isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4619,MYH1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4620,MYH2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4621,MYH3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4622,MYH4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4624,MYH6,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4625,MYH7,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4626,MYH8,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4627,MYH9,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4628,MYH10,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4629,MYH11,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4632,MYL1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4633,MYL2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4634,MYL3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4635,MYL4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4636,MYL5,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4637,MYL6,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4640,MYO1A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4641,MYO1C,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4642,MYO1D,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4643,MYO1E,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4644,MYO5A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4645,MYO5B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4646,MYO6,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4647,MYO7A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4648,MYO7B; unconventional myosin-VIIb isoform 2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4649,MYO9A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4650,MYO9B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:4651,MYO10,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51143,DYNC1LI1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51164,DCTN4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51168,MYO15A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51174,TUBD1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51175,TUBE1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51626,DYNC2LI1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:51807,TUBA8,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:53904,MYO3A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:547,KIF1A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55083,KIF26B; kinesin-like protein KIF26B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55567,DNAH3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55582,KIF27; kinesin-like protein KIF27 isoform A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55605,KIF21A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55614,KIF16B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55860,ACTR10,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:55930,MYO5C; unconventional myosin-Vc,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:56171,DNAH7,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:56992,KIF15,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:57519,STARD9,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:57576,KIF17,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:57644,MYH7B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:58,ACTA1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:58498,MYL7,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:59,ACTA2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:60,ACTB,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:63971,KIF13A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:64005,MYO1G,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:64147,KIF9; kinesin-like protein KIF9 isoform 2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:64446,DNAI2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:64837,KLC2; kinesin light chain 2 isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:6990,DYNLT3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:6991,DYNLT2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:6993,DYNLT1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:70,ACTC1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:71,ACTG1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7125,TNNC2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7134,TNNC1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7135,TNNI1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7136,TNNI2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7137,TNNI3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7138,TNNT1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7139,TNNT2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7140,TNNT3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7168,TPM1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7169,TPM2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7170,TPM3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7171,TPM4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:72,ACTG2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7277,TUBA4A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7278,TUBA3C,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7280,TUBB2A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7283,TUBG1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7802,DNALI1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:7846,TUBA1A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:79659,DYNC2H1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:79784,MYH14,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:79819,DNAI4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:79861,TUBAL3; tubulin alpha chain-like 3 isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:80022,MYO15B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:80179,MYO19,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:81027,TUBB1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:81930,KIF18A,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:829,CAPZA1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:830,CAPZA2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:832,CAPZB,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:83544,DNAL1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:83657,DYNLRB2,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:83658,DYNLRB1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84376,HOOK3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84516,DCTN5; dynactin subunit 5 isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84617,TUBB6,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84643,KIF2B; kinesin-like protein KIF2B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84700,MYO18B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:84790,TUBA1C,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:8632,DNAH17,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:8655,DYNLL1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:8701,DNAH11,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:8735,MYH13,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:89953,KLC4,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:90990,KIFC2; kinesin-like protein KIFC2 isoform 1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:92558,BICDL1,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:93408,MYL10,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:93661,CAPZA3,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:9371,KIF3B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:9493,KIF23,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:9585,KIF20B,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:9928,KIF14,path:hsa04814,Motor proteins - Homo sapiens (human),0
hsa:10398,MYL9,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:10529,NEBL,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:10611,PDLIM5,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:11155,LDB3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:114793,FMNL2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1158,CKM,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:118461,C10orf71,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:127294,MYOM3; myomesin-3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1277,COL1A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1278,COL1A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1281,COL3A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1282,COL4A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1284,COL4A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1285,COL4A3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1286,COL4A4,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1287,COL4A5,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1288,COL4A6,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1289,COL5A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1290,COL5A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1291,COL6A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1292,COL6A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1293,COL6A3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:129446,XIRP2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1297,COL9A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1298,COL9A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1299,COL9A3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1301,COL11A1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1302,COL11A2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1311,COMP,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:131873,COL6A6; collagen alpha-6(VI) chain precursor,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:137868,SGCZ,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1462,VCAN,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1465,CSRP1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1466,CSRP2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1605,DAG1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:161176,SYNE3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1634,DCN,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:165904,XIRP1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1674,DES,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:171024,SYNPO2; synaptopodin-2 isoform b,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1729,DIAPH1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1730,DIAPH2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1756,DMD,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1824,DSC2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1829,DSG2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1832,DSP,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:1837,DTNA,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:200539,ANKRD23,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2006,ELN,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2010,EMD,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2023,ENO1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2026,ENO2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2027,ENO3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2192,FBLN1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2199,FBLN2; fibulin-2 isoform b precursor,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2200,FBN1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2201,FBN2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2273,FHL1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2274,FHL2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2275,FHL3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:22795,NID2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:22801,ITGA11,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:22989,MYH15; myosin-15,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23002,DAAM1; disheveled-associated activator of morphogenesis 1 isoform 1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2318,FLNC,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23224,SYNE2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23345,SYNE1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:2335,FN1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23353,SUN1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23439,ATP1B4; protein ATP1B4 isoform A,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:23500,DAAM2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:255631,COL24A1; collagen alpha-1(XXIV) chain isoform 1 precursor,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:256076,COL6A5,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:25777,SUN2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:25802,LMOD1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:26287,ANKRD2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:270,AMPD1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:27063,ANKRD1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:271,AMPD2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:272,AMPD3; AMP deaminase 3 isoform 1B,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:27295,PDLIM3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:284217,LAMA1,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:287,ANK2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:288,ANK3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:29765,TMOD4,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:29766,TMOD3,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:29767,TMOD2,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
hsa:29895,MYL11,path:hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human),0
