pathway_id,pathway_name,gene_id,kegg_gene_symbol,gene_symbol,entrez,tdc_idx,matched_via,category,is_enzyme,degree,betweenness,is_articulation,importance
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:7365,UGT2B10,UGT2B10,7365,5605,direct,Metabolism,True,4,0.011015325670498,True,1.0
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:7366,UGT2B15,UGT2B15,7366,5604,direct,Metabolism,True,4,0.011015325670498,True,1.0
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:7367,UGT2B17,UGT2B17,7367,5603,direct,Metabolism,True,4,0.011015325670498,True,1.0
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:79799,UGT2A3; UDP-glucuronosyltransferase 2A3 precursor,UGT2A3,79799,5606,direct,Metabolism,True,4,0.011015325670498,True,1.0
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:9365,KL,KL,9365,15215,direct,Metabolism,True,4,0.0140804597701149,True,1.0
path:hsa00040,Pentose and glucuronate interconversions - Homo sapiens (human),hsa:9942,XYLB; xylulose kinase isoform 2,XYLB,9942,4153,direct,Metabolism,True,3,0.011015325670498,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:197258,FCSK,FUK,197258,17860,direct,Metabolism,True,4,0.011783189316575,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:2203,FBP1,FBP1,2203,10942,direct,Metabolism,True,6,0.0085194329106347,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:226,ALDOA,ALDOA,226,17531,direct,Metabolism,True,6,0.0127744734971757,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:229,ALDOB,ALDOB,229,11008,direct,Metabolism,True,6,0.0127744734971757,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:230,ALDOC,ALDOC,230,18487,direct,Metabolism,True,6,0.0127744734971757,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:231,AKR1B1,AKR1B1,231,9421,direct,Metabolism,True,3,0.0041521714734597,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:26007,TKFC,TKFC,26007,13076,direct,Metabolism,True,5,0.0027961695282983,False,0.8333333333333334
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:2762,GMDS,GMDS,2762,7276,direct,Metabolism,True,4,0.0292896420154864,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:282969,FUOM,FUOM,282969,12395,direct,Metabolism,True,2,0.000112220850634,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:29925,GMPPB,GMPPB,29925,4329,direct,Metabolism,True,4,0.0333295926383122,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:29926,GMPPA,GMPPA,29926,3752,direct,Metabolism,True,4,0.0333295926383122,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:3098,HK1,HK1,3098,11847,direct,Metabolism,True,8,0.0237160064339954,False,0.8888888888888888
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:3099,HK2,HK2,3099,2915,direct,Metabolism,True,8,0.0237160064339954,False,0.8888888888888888
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:3101,HK3,HK3,3101,7182,direct,Metabolism,True,8,0.0237160064339954,False,0.8888888888888888
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:3795,KHK,KHK,3795,2558,direct,Metabolism,True,5,0.0108106086110799,False,0.8333333333333334
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:4351,MPI,MPI,4351,16831,direct,Metabolism,True,8,0.0400815471514607,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:441282,AKR1B15,AKR1B15,441282,9423,direct,Metabolism,True,3,0.0041521714734597,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:51171,HSD17B14,HSD17B14,51171,20926,direct,Metabolism,True,3,0.0041521714734597,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5207,PFKFB1,PFKFB1,5207,23167,direct,Metabolism,True,6,0.0041708749485654,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5208,PFKFB2,PFKFB2,5208,2071,direct,Metabolism,True,6,0.0041708749485654,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5209,PFKFB3,PFKFB3,5209,11498,direct,Metabolism,True,6,0.0041708749485654,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5210,PFKFB4; 6-phosphofructo-2-kinase/fructose-2,PFKFB4,5210,4286,direct,Metabolism,True,6,0.0041708749485654,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5211,PFKL,PFKL,5211,22226,direct,Metabolism,True,6,0.0085194329106347,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5213,PFKM,PFKM,5213,14264,direct,Metabolism,True,6,0.0085194329106347,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5214,PFKP,PFKP,5214,11467,direct,Metabolism,True,6,0.0085194329106347,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5372,PMM1,PMM1,5372,22696,direct,Metabolism,True,5,0.0364717764560655,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:5373,PMM2,PMM2,5373,17312,direct,Metabolism,True,5,0.0364717764560655,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:55556,ENOSF1,ENOSF1,55556,19426,direct,Metabolism,True,2,0.000112220850634,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:57016,AKR1B10,AKR1B10,57016,9422,direct,Metabolism,True,3,0.0041521714734597,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:57103,TIGAR,TIGAR,57103,13919,direct,Metabolism,True,6,0.0041708749485654,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:6652,SORD,SORD,6652,16572,direct,Metabolism,True,5,0.011783189316575,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:7167,TPI1,TPI1,7167,13968,direct,Metabolism,True,5,0.0027961695282983,False,0.8333333333333334
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:7264,GFUS,TSTA3,7264,10429,direct,Metabolism,True,4,0.0243519245875883,True,1.0
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:80201,HKDC1,HKDC1,80201,11846,direct,Metabolism,True,8,0.0237160064339954,False,0.8888888888888888
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:8789,FBP2,FBP2,8789,10941,direct,Metabolism,True,6,0.0085194329106347,False,0.8571428571428572
path:hsa00051,Fructose and mannose metabolism - Homo sapiens (human),hsa:8790,FPGT,FPGT,8790,916,direct,Metabolism,True,4,0.0185164403546178,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:130589,GALM,GALM,130589,2657,direct,Metabolism,True,10,0.0149256766079195,False,0.9090909090909092
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:231,AKR1B1,AKR1B1,231,9421,direct,Metabolism,True,9,0.0075937907713608,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2538,G6PC1,G6PC,2538,18805,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2548,GAA,GAA,2548,19335,direct,Metabolism,True,6,0.0023924903987209,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2582,GALE,GALE,2582,368,direct,Metabolism,True,5,0.0024175393853483,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2584,GALK1,GALK1,2584,19250,direct,Metabolism,True,4,0.0072309281810839,False,0.8
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2592,GALT; galactose-1-phosphate uridylyltransferase isoform 1,GALT,2592,10662,direct,Metabolism,True,8,0.0099898005920851,False,0.8888888888888888
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2595,GANC; neutral alpha-glucosidase C isoform 1,GANC,2595,16525,direct,Metabolism,True,6,0.0023924903987209,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2645,GCK,GCK,2645,8815,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2683,B4GALT1,B4GALT1,2683,10629,direct,Metabolism,True,6,0.0159345039407344,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2717,GLA,GLA,2717,23347,direct,Metabolism,True,7,0.0112628804217589,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:2720,GLB1,GLB1,2720,4124,direct,Metabolism,True,13,0.0233074701922053,False,0.9285714285714286
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:3098,HK1,HK1,3098,11847,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:3099,HK2,HK2,3099,2915,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:3101,HK3,HK3,3101,7182,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:3906,LALBA,LALBA,3906,14273,direct,Metabolism,True,6,0.0159345039407344,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:3938,LCT,LCT,3938,3297,direct,Metabolism,True,13,0.0233074701922053,False,0.9285714285714286
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:441282,AKR1B15,AKR1B15,441282,9423,direct,Metabolism,True,9,0.0075937907713608,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:5211,PFKL,PFKL,5211,22226,direct,Metabolism,True,2,0.0001730702665282,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:5213,PFKM,PFKM,5213,14264,direct,Metabolism,True,2,0.0001730702665282,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:5214,PFKP,PFKP,5214,11467,direct,Metabolism,True,2,0.0001730702665282,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:5236,PGM1,PGM1,5236,869,direct,Metabolism,True,6,0.0074409350889101,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:55276,PGM2,PGM2,55276,5466,direct,Metabolism,True,6,0.0074409350889101,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:57016,AKR1B10,AKR1B10,57016,9422,direct,Metabolism,True,9,0.0075937907713608,True,1.0
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:57818,G6PC2,G6PC2,57818,3410,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:6476,SI; sucrase-isomaltase,SI,6476,5018,direct,Metabolism,True,6,0.0023924903987209,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:7360,UGP2,UGP2,7360,2786,direct,Metabolism,True,5,0.0025163867323784,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:80201,HKDC1,HKDC1,80201,11846,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:8704,B4GALT2,B4GALT2,8704,683,direct,Metabolism,True,6,0.0159345039407344,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:8972,MGAM,MGAM,8972,9486,direct,Metabolism,True,6,0.0023924903987209,False,0.8571428571428572
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:92579,G6PC3,G6PC3,92579,18837,direct,Metabolism,True,5,0.0039445305281234,False,0.8333333333333334
path:hsa00052,Galactose metabolism - Homo sapiens (human),hsa:93432,MGAM2; probable maltase-glucoamylase 2,MGAM2,93432,9487,direct,Metabolism,True,6,0.0023924903987209,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:10327,AKR1A1,AKR1A1,10327,712,direct,Metabolism,True,6,0.004740834386852,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:10720,UGT2B11; UDP-glucuronosyltransferase 2B11 precursor,UGT2B11,10720,5608,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:10941,UGT2A1,UGT2A1,10941,5612,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:217,ALDH2,ALDH2,217,14874,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:219,ALDH1B1,ALDH1B1,219,10727,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:223,ALDH9A1,ALDH9A1,223,1733,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:224,ALDH3A2,ALDH3A2,224,18437,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:2990,GUSB,GUSB,2990,8919,direct,Metabolism,True,6,0.0024230931310577,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:501,ALDH7A1,ALDH7A1,501,6726,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:51171,HSD17B14,HSD17B14,51171,20926,direct,Metabolism,True,2,0.000158027812895,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54490,UGT2B28; UDP-glucuronosyltransferase 2B28 isoform 1 precursor,UGT2B28,54490,5609,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54575,UGT1A10,UGT1A10,54575,3846,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54576,UGT1A8,UGT1A8,54576,3845,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54577,UGT1A7,UGT1A7,54577,3848,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54578,UGT1A6,UGT1A6,54578,3849,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54579,UGT1A5,UGT1A5,54579,3850,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54600,UGT1A9,UGT1A9,54600,3847,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54657,UGT1A4,UGT1A4,54657,3851,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54658,UGT1A1,UGT1A1,54658,3855,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:54659,UGT1A3,UGT1A3,54659,3852,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:55586,MIOX,MIOX,55586,22813,direct,Metabolism,True,5,0.0018963337547408,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:574537,UGT2A2,UGT2A2,574537,5611,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7358,UGDH,UGDH,7358,5484,direct,Metabolism,True,4,0.0019490096923725,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7363,UGT2B4,UGT2B4,7363,5610,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7364,UGT2B7,UGT2B7,7364,5607,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7365,UGT2B10,UGT2B10,7365,5605,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7366,UGT2B15,UGT2B15,7366,5604,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:7367,UGT2B17,UGT2B17,7367,5603,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:79799,UGT2A3; UDP-glucuronosyltransferase 2A3 precursor,UGT2A3,79799,5606,direct,Metabolism,True,6,0.003555625790139,False,0.8571428571428572
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:9104,RGN,RGN,9104,23036,direct,Metabolism,True,3,0.0018963337547408,True,1.0
path:hsa00053,Ascorbate and aldarate metabolism - Homo sapiens (human),hsa:9365,KL,KL,9365,15215,direct,Metabolism,True,6,0.0024230931310577,False,0.8571428571428572
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:109703458,HTD2; hydroxyacyl-thioester dehydratase type 2,,,,unmatched,Metabolism,False,6,0.0005106178162287,False,0.8571428571428572
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:197322,ACSF3; malonate--CoA ligase ACSF3,ACSF3,197322,18031,direct,Metabolism,True,5,0.0022211238916846,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:2180,ACSL1,ACSL1,2180,6131,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:2181,ACSL3,ACSL3,2181,3766,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:2182,ACSL4,ACSL4,2182,23431,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:2194,FASN,FASN,2194,19395,direct,Metabolism,True,14,0.013044271648716,False,0.9333333333333332
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:23205,ACSBG1,ACSBG1,23205,16876,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:23305,ACSL6,ACSL6,23305,6750,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:27349,MCAT,MCAT,27349,22736,direct,Metabolism,True,20,0.0086070243687323,False,0.9523809523809524
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:31,ACACA,ACACA,31,18617,direct,Metabolism,True,6,0.0019193449587897,False,0.8571428571428572
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:32,ACACB,ACACB,32,14837,direct,Metabolism,True,6,0.0019193449587897,False,0.8571428571428572
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:51102,MECR,MECR,51102,479,direct,Metabolism,True,7,0.0036193888014943,False,0.875
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:51703,ACSL5,ACSL5,51703,12242,direct,Metabolism,True,3,9.73520249221184e-05,True,1.0
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:54995,OXSM,OXSM,54995,4097,direct,Metabolism,True,16,0.0154771604844618,False,0.9411764705882352
path:hsa00061,Fatty acid biosynthesis - Homo sapiens (human),hsa:55301,OLAH,OLAH,55301,11547,direct,Metabolism,True,6,0.0022928499330368,True,1.0
