idx,gene_symbol,entrez
7592,MICA,100507436
7593,HCP5,10866
7594,HCG26,352961
7595,MICB,4277
7596,DDX39B,7919
7597,ATP6V1G2-DDX39B,100532737
7598,ATP6V1G2,534
7599,NFKBIL1,4795
7600,LTA,4049
7601,TNF,7124
7602,LTB,4050
7603,LST1,7940
7604,NCR3,259197
7605,AIF1,199
7606,PRRC2A,7916
7607,BAG6,7917
7608,APOM,55937
7609,C6orf47,57827
7610,GPANK1,7918
7611,CSNK2B,1460
7612,LY6G5B,58496
7613,LY6G5C,80741
7614,ABHD16A,7920
7615,LY6G6E,79136
7616,LY6G6C,80740
7617,DDAH2,23564
7618,CLIC1,1192
7619,MSH5,4439
7620,MSH5-SAPCD1,100532732
7621,SAPCD1,401251
7622,SAPCD1-AS1,104413891
7623,VWA7,80737
7624,VARS,7407
7625,LSM2,57819
7626,HSPA1L,3305
7627,HSPA1A,3303
7628,HSPA1B,3304
7629,C6orf48,50854
7630,NEU1,4758
7631,SLC44A4,80736
7632,EHMT2,10919
7633,C2,717
7634,ZBTB12,221527
7635,CFB,629
7636,NELFE,7936
7637,SKIV2L,6499
7638,DXO,1797
7639,STK19,8859
7640,C4A,720
7641,CYP21A1P,1590
7642,TNXA,7146
7643,C4B,721
7644,CYP21A2,1589
7645,TNXB,7148
7646,ATF6B,1388
7647,FKBPL,63943
7648,PRRT1,80863
7649,LOC100507547,100507547
7650,PPT2,9374
7651,PPT2-EGFL8,100532746
7652,EGFL8,80864
7653,AGPAT1,10554
7654,RNF5,6048
7655,AGER,177
7656,PBX2,5089
7657,GPSM3,63940
7658,NOTCH4,4855
7659,C6orf10,10665
7660,BTNL2,56244
7661,HLA-DRA,3122
7662,HLA-DRB5,3127
7663,HLA-DRB6,3128
7664,HLA-DRB1,3123
7665,HLA-DQA1,3117
7666,HLA-DQB1,3119
7667,HLA-DQA2,3118
7668,HLA-DQB2,3120
7669,HLA-DOB,3112
7670,TAP2,6891
7671,PSMB8,5696
7672,PSMB8-AS1,100507463
7673,TAP1,6890
7674,PSMB9,5698
7675,LOC100294145,100294145
7676,HLA-DMB,3109
7677,HLA-DMA,3108
7678,BRD2,6046
7679,HLA-DOA,3111
7680,HLA-DPA1,3113
7681,HLA-DPB1,3115
7682,HLA-DPB2,3116
7683,COL11A2,1302
7684,RXRB,6257
7685,SLC39A7,7922
7686,HSD17B8,7923
7687,RING1,6015
7688,HCG25,414765
7689,VPS52,6293
7690,RPS18,6222
7691,B3GALT4,8705
7692,WDR46,9277
7693,PFDN6,10471
7694,RGL2,5863
7695,TAPBP,6892
7696,ZBTB22,9278
7697,DAXX,1616
7698,KIFC1,3833
7699,PHF1,5252
7700,CUTA,51596
7701,SYNGAP1,8831
7702,ZBTB9,221504
7703,BAK1,578
7704,GGNBP1,449520
7705,LINC00336,401253
7706,ITPR3,3710
7707,UQCC2,84300
7708,IP6K3,117283
7709,LEMD2,221496
7710,MLN,4295
7711,LINC01016,100507584
7712,GRM4,2914
7713,HMGA1,3159
7714,C6orf1,221491
7715,NUDT3,11165
7716,RPS10-NUDT3,100529239
7717,RPS10,6204
7718,PACSIN1,29993
7719,SPDEF,25803
7720,C6orf106,64771
7721,SNRPC,6631
7722,UHRF1BP1,54887
7723,TAF11,6882
7724,ANKS1A,23294
7725,TCP11,6954
7726,SCUBE3,222663
7727,ZNF76,7629
7728,DEF6,50619
7729,PPARD,5467
7730,FANCE,2178
7731,RPL10A,4736
7732,TEAD3,7005
7733,TULP1,7287
7734,FKBP5,2289
7735,LOC285847,285847
7736,ARMC12,221481
7737,CLPSL2,389383
7738,CLPSL1,340204
7739,CLPS,1208
7740,LHFPL5,222662
7741,SRPK1,6732
7742,SLC26A8,116369
7743,MAPK14,1432
7744,MAPK13,5603
7745,BRPF3,27154
7746,PNPLA1,285848
7747,C6orf222,389384
7748,ETV7,51513
7749,PXT1,222659
7750,KCTD20,222658
7751,STK38,11329
7752,SRSF3,6428
7753,PANDAR,101154753
7754,CDKN1A,1026
7755,RAB44,401258
7756,CPNE5,57699
7757,PPIL1,51645
7758,C6orf89,221477
7759,PI16,221476
7760,MTCH1,23787
7761,FGD2,221472
7762,PIM1,5292
7763,TMEM217,221468
7764,TBC1D22B,55633
7765,RNF8,9025
7766,CMTR1,23070
7767,CCDC167,154467
7768,MDGA1,266727
7769,ZFAND3,60685
7770,BTBD9,114781
7771,GLO1,2739
7772,DNAH8,1769
7773,LOC100131047,100131047
7774,GLP1R,2740
7775,SAYSD1,55776
7776,KCNK5,8645
7777,KCNK17,89822
7778,KCNK16,83795
7779,KIF6,221458
7780,DAAM2,23500
7781,LOC100505635,100505635
7782,MOCS1,4337
7783,LINC00951,401260
7784,TDRG1,732253
7785,LRFN2,57497
7786,LOC101929555,101929555
7787,UNC5CL,222643
7788,TSPO2,222642
7789,APOBEC2,10930
7790,OARD1,221443
7791,NFYA,4800
7792,ADCY10P1,221442
7793,TREML1,340205
7794,TREM2,54209
7795,TREML2,79865
7796,TREML3P,340206
7797,TREML4,285852
7798,TREM1,54210
7799,NCR2,9436
7800,LINC01276,103106903
7801,LOC101060264,101060264
7802,FOXP4,116113
7803,MDFI,4188
7804,TFEB,7942
7805,PGC,5225
7806,FRS3,10817
7807,PRICKLE4,29964
7808,TOMM6,100188893
7809,USP49,25862
7810,MED20,9477
7811,BYSL,705
7812,CCND3,896
7813,TAF8,129685
7814,C6orf132,647024
7815,GUCA1A,2978
7816,GUCA1B,2979
7817,MRPS10,55173
7818,TRERF1,55809
7819,UBR2,23304
7820,PRPH2,5961
7821,ATP6V0CP3,442211
7822,TBCC,6903
7823,GLTSCR1L,23506
7824,RPL7L1,285855
7825,C6orf226,441150
7826,PTCRA,171558
7827,CNPY3,10695
7828,GNMT,27232
7829,PEX6,5190
7830,PPP2R5D,5528
7831,MEA1,4201
7832,KLHDC3,116138
7833,RRP36,88745
7834,CUL7,9820
7835,MRPL2,51069
7836,KLC4,89953
7837,PTK7,5754
7838,SRF,6722
7839,CUL9,23113
7840,DNPH1,10591
7841,TTBK1,84630
7842,SLC22A7,10864
7843,CRIP3,401262
7844,ZNF318,24149
7845,ABCC10,89845
7846,DLK2,65989
7847,TJAP1,93643
7848,LRRC73,221424
7849,YIPF3,25844
7850,POLR1C,9533
7851,XPO5,57510
7852,POLH,5429
7853,GTPBP2,54676
7854,MAD2L1BP,9587
7855,RSPH9,221421
7856,MRPS18A,55168
7857,VEGFA,7422
7858,LINC01512,100132354
7859,LOC101929705,101929705
7860,C6orf223,221416
7861,MRPL14,64928
7862,TMEM63B,55362
7863,CAPN11,11131
7864,SLC29A1,2030
7865,HSP90AB1,3326
7866,SLC35B2,347734
7867,NFKBIE,4794
7868,TMEM151B,441151
7869,TCTE1,202500
7870,AARS2,57505
7871,SPATS1,221409
7872,CDC5L,988
7873,SUPT3H,8464
7874,RUNX2,860
7875,CLIC5,53405
7876,ENPP4,22875
7877,ENPP5,59084
7878,RCAN2,10231
7879,LOC101926915,101926915
7880,LOC101926898,101926898
7881,CYP39A1,51302
7882,SLC25A27,9481
7883,TDRD6,221400
7884,PLA2G7,7941
7885,ANKRD66,100287718
7886,MEP1A,4224
7887,ADGRF5,221395
7888,LOC101926962,101926962
7889,ADGRF1,266977
7890,TNFRSF21,27242
7891,CD2AP,23607
7892,ADGRF2,222611
7893,ADGRF4,221393
7894,OPN5,221391
7895,PTCHD4,442213
7896,MUT,4594
7897,CENPQ,55166
7898,GLYATL3,389396
7899,C6orf141,135398
7900,RHAG,6005
7901,CRISP2,7180
7902,CRISP3,10321
7903,PGK2,5232
7904,LOC101927048,101927048
7905,CRISP1,167
7906,DEFB114,245928
7907,TFAP2D,83741
7908,TFAP2B,7021
7909,PKHD1,5314
7910,LOC101927082,101927082
7911,IL17A,3605
7912,IL17F,112744
7913,MCM3,4172
7914,PAQR8,85315
7915,EFHC1,114327
7916,TRAM2,9697
7917,TRAM2-AS1,401264
7918,LOC730101,730101
7919,TMEM14A,28978
7920,GSTA7P,730152
7921,GSTA2,2939
7922,GSTA1,2938
7923,GSTA5,221357
7924,GSTA3,2940
7925,GSTA4,2941
7926,ICK,22858
7927,FBXO9,26268
7928,GCM1,8521
7929,ELOVL5,60481
7930,RPS16P5,647190
7931,GCLC,2729
7932,LOC101927136,101927136
7933,LINC01564,101927171
7934,KLHL31,401265
7935,LRRC1,55227
7936,LOC101927189,101927189
7937,MLIP,90523
7938,TINAG,27283
7939,FAM83B,222584
7940,HCRTR2,3062
7941,GFRAL,389400
7942,HMGCLL1,54511
7943,BMP5,653
7944,COL21A1,81578
7945,DST,667
7946,LOC101930010,101930010
7947,BEND6,221336
7948,KIAA1586,57691
7949,ZNF451,26036
7950,LOC101927211,101927211
7951,BAG2,9532
7952,RAB23,51715
7953,LOC100506188,100506188
7954,PRIM2,5558
7955,GUSBP4,375513
7956,MTRNR2L9,100463487
7957,KHDRBS2,202559
7958,LGSN,51557
7959,PTP4A1,7803
7960,PHF3,23469
7961,EYS,346007
7962,LOC441155,441155
7963,SLC25A51P1,442229
7964,LOC102723883,102723883
7965,LOC101928280,101928280
7966,LOC101928307,101928307
7967,ADGRB3,577
7968,LMBRD1,55788
7969,COL19A1,1310
7970,COL9A1,1297
7971,EVADR,101928353
7972,FAM135A,57579
7973,SDHAF4,135154
7974,SMAP1,60682
7975,B3GAT2,135152
7976,OGFRL1,79627
7977,LINC00472,79940
7978,LOC102724000,102724000
7979,RIMS1,22999
7980,KCNQ5,56479
7981,KCNQ5-IT1,100507381
7982,KCNQ5-AS1,100873997
7983,KHDC1L,100129128
7984,KHDC1,80759
7985,DPPA5,340168
7986,KHDC3L,154288
7987,OOEP,441161
7988,DDX43,55510
7989,MB21D1,115004
7990,MTO1,25821
7991,EEF1A1,1915
7992,SLC17A5,26503
7993,LOC101928489,101928489
7994,CD109,135228
7995,LOC101928516,101928516
7996,COL12A1,1303
7997,COX7A2,1347
7998,TMEM30A,55754
7999,LOC100506804,100506804
8000,FILIP1,27145
8001,LOC101928540,101928540
8002,SENP6,26054
8003,MYO6,4646
8004,IMPG1,3617
8005,HTR1B,3351
8006,MEI4,101928601
8007,IRAK1BP1,134728
8008,PHIP,55023
8009,HMGN3,9324
8010,HMGN3-AS1,100288198
8011,FLJ13744,80078
8012,LCA5,167691
8013,SH3BGRL2,83699
8014,LINC01621,89758
8015,ELOVL4,6785
8016,TTK,7272
8017,BCKDHB,594
8018,FAM46A,55603
8019,IBTK,25998
8020,TPBG,7162
8021,UBE3D,90025
8022,DOPEY1,23033
8023,PGM3,5238
8024,RWDD2A,112611
8025,ME1,4199
8026,PRSS35,167681
8027,SNAP91,9892
8028,RIPPLY2,134701
8029,CYB5R4,51167
8030,MRAP2,112609
8031,CEP162,22832
8032,LINC01611,105377880
8033,TBX18,9096
8034,NT5E,4907
8035,SNX14,57231
8036,SYNCRIP,10492
8037,SNHG5,387066
8038,HTR1E,3354
8039,CGA,1081
8040,ZNF292,23036
8041,GJB7,375519
8042,SMIM8,57150
8043,C6orf163,206412
8044,LINC01590,63914
8045,CFAP206,154313
8046,SLC35A1,10559
8047,RARS2,57038
8048,ORC3,23595
8049,AKIRIN2,55122
8050,LOC101928911,101928911
8051,SPACA1,81833
8052,CNR1,1268
8053,LOC101928936,101928936
8054,RNGTT,8732
8055,PNRC1,10957
8056,SRSF12,135295
8057,PM20D2,135293
8058,GABRR1,2569
8059,GABRR2,2570
8060,UBE2J1,51465
8061,RRAGD,58528
8062,ANKRD6,22881
8063,LYRM2,57226
8064,LOC101929057,101929057
8065,MDN1,23195
8066,CASP8AP2,9994
8067,GJA10,84694
8068,BACH2,60468
8069,MAP3K7,6885
8070,CASC6,101929083
8071,EPHA7,2045
8072,TSG1,643432
8073,MANEA-AS1,100861591
8074,MANEA,79694
8075,FUT9,10690
8076,UFL1,23376
8077,FHL5,9457
8078,GPR63,81491
8079,NDUFAF4,29078
8080,KLHL32,114792
8081,MMS22L,253714
8082,LOC101927314,101927314
8083,POU3F2,5454
8084,FBXL4,26235
8085,FAXC,84553
8086,COQ3,51805
8087,PNISR,25957
8088,LOC101927365,101927365
8089,USP45,85015
8090,TSTD3,100130890
8091,CCNC,892
8092,PRDM13,59336
8093,MCHR2,84539
8094,MCHR2-AS1,728012
8095,SIM1,6492
8096,ASCC3,10973
8097,GRIK2,2898
8098,HACE1,57531
8099,LINC00577,100113403
8100,LIN28B,389421
8101,BVES,11149
8102,BVES-AS1,154442
8103,POPDC3,64208
8104,PREP,5550
8105,PRDM1,639
8106,ATG5,9474
8107,AIM1,202
8108,RTN4IP1,84816
8109,QRSL1,55278
8110,LOC100422737,100422737
8111,C6orf203,51250
8112,BEND3,57673
8113,PDSS2,57107
8114,SOBP,55084
8115,SCML4,256380
8116,SEC63,11231
8117,OSTM1,28962
8118,NR2E1,7101
8119,SNX3,8724
8120,LACE1,246269
8121,FOXO3,2309
8122,LINC00222,387111
8123,ARMC2,84071
8124,ARMC2-AS1,100874026
8125,SESN1,27244
8126,CEP57L1,285753
8127,LOC100996634,100996634
8128,CCDC162P,221262
8129,CD164,8763
8130,PPIL6,285755
8131,SMPD2,6610
8132,MICAL1,64780
8133,ZBTB24,9841
8134,AK9,221264
8135,FIG4,9896
8136,GPR6,2830
8137,WASF1,8936
8138,CDC40,51362
8139,METTL24,728464
8140,DDO,8528
8141,SLC22A16,85413
8142,CDK19,23097
8143,AMD1,262
8144,GTF3C6,112495
8145,RPF2,84154
8146,GSTM2P1,442245
8147,SLC16A10,117247
8148,KIAA1919,91749
8149,REV3L,5980
8150,TRAF3IP2-AS1,643749
8151,TRAF3IP2,10758
8152,FYN,2534
8153,WISP3,8838
8154,TUBE1,51175
8155,FAM229B,619208
8156,LAMA4,3910
8157,LOC101927640,101927640
8158,RFPL4B,442247
8159,LOC101927686,101927686
8160,MARCKS,4082
8161,LINC01268,285758
8162,FLJ34503,285759
8163,HDAC2,3066
8164,LOC101927768,101927768
8165,HS3ST5,222537
8166,FRK,2444
8167,TPI1P3,728402
8168,NT5DC1,221294
8169,COL10A1,1300
8170,TSPYL4,23270
8171,TSPYL1,7259
8172,DSE,29940
8173,FAM26F,441168
8174,TRAPPC3L,100128327
8175,FAM26E,254228
8176,FAM26D,221301
8177,RWDD1,51389
8178,RSPH4A,345895
8179,ZUFSP,221302
8180,KPNA5,3841
8181,FAM162B,221303
8182,GPRC6A,222545
8183,RFX6,222546
8184,VGLL2,245806
8185,ROS1,6098
8186,DCBLD1,285761
8187,GOPC,57120
8188,LOC101927919,101927919
8189,NUS1,116150
8190,SLC35F1,222553
8191,CEP85L,387119
8192,BRD7P3,23629
8193,PLN,5350
8194,LOC100287632,100287632
8195,MCM9,254394
8196,ASF1A,25842
8197,FAM184A,79632
8198,MAN1A1,4121
8199,LOC285762,285762
8200,TBC1D32,221322
8201,GJA1,2697
8202,HSF2,3298
8203,SERINC1,57515
8204,PKIB,5570
8205,FABP7,2173
8206,SMPDL3A,10924
8207,CLVS2,134829
8208,TRDN,10345
8209,HRAT13,101927990
8210,NKAIN2,154215
8211,RNF217-AS1,7955
8212,RNF217,154214
8213,TPD52L1,7164
8214,HDDC2,51020
8215,LOC643623,643623
8216,HEY2,23493
8217,NCOA7,135112
8218,NCOA7-AS1,104355145
8219,HINT3,135114
8220,TRMT11,60487
8221,CENPW,387103
8222,RSPO3,84870
8223,RNF146,81847
8224,ECHDC1,55862
8225,KIAA0408,9729
8226,SOGA3,387104
8227,C6orf58,352999
8228,THEMIS,387357
8229,PTPRK,5796
8230,LOC101928140,101928140
8231,LAMA2,3908
8232,ARHGAP18,93663
8233,TMEM244,253582
8234,L3MBTL3,84456
8235,SAMD3,154075
8236,TMEM200A,114801
8237,SMLR1,100507203
8238,EPB41L2,2037
8239,AKAP7,9465
8240,ARG1,383
8241,MED23,9439
8242,ENPP3,5169
8243,OR2A4,79541
8244,CTAGE9,643854
8245,ENPP1,5167
8246,CTGF,1490
8247,LINC01013,100507254
8248,MOXD1,26002
8249,STX7,8417
8250,TAAR9,134860
8251,TAAR8,83551
8252,TAAR6,319100
8253,TAAR5,9038
8254,TAAR3,9288
8255,TAAR2,9287
8256,TAAR1,134864
8257,VNN1,8876
8258,VNN3,55350
8259,VNN2,8875
8260,SLC18B1,116843
8261,RPS12,6206
8262,SNORA33,594839
8263,LINC00326,285735
8264,EYA4,2070
8265,LOC100507308,100507308
8266,LINC01312,154089
8267,TCF21,6943
8268,TBPL1,9519
8269,SLC2A12,154091
8270,HMGA1P7,387065
8271,SGK1,6446
8272,LOC101928231,101928231
8273,LINC01010,154092
8274,LOC101928304,101928304
8275,ALDH8A1,64577
8276,HBS1L,10767
8277,MYB,4602
8278,AHI1,54806
8279,LINC00271,100131814
8280,PDE7B,27115
8281,MTFR2,113115
8282,BCLAF1,9774
8283,MAP7,9053
8284,MAP3K5,4217
8285,LOC101928461,101928461
8286,PEX7,5191
8287,SLC35D3,340146
8288,NHEG1,100294720
8289,IL20RA,53832
8290,IL22RA2,116379
8291,IFNGR1,3459
8292,OLIG3,167826
8293,LOC102723649,102723649
8294,LOC100507406,100507406
8295,LOC100130476,100130476
8296,TNFAIP3,7128
8297,PERP,64065
8298,ARFGEF3,57221
8299,PBOV1,59351
8300,HEBP2,23593
8301,NHSL1,57224
8302,FLJ46906,441172
8303,GVQW2,100507462
8304,CCDC28A,25901
8305,ECT2L,345930
8306,REPS1,85021
8307,ABRACL,58527
8308,HECA,51696
8309,TXLNB,167838
8310,CITED2,10370
8311,LINC01625,645434
8312,LOC100132735,100132735
8313,LOC100507477,100507477
8314,LOC103352541,103352541
8315,NMBR,4829
8316,VTA1,51534
8317,ADGRG6,57211
8318,LOC153910,153910
8319,HIVEP2,3097
8320,LINC01277,100507489
8321,AIG1,51390
8322,ADAT2,134637
8323,PEX3,8504
8324,FUCA2,2519
8325,PHACTR2-AS1,285740
8326,PHACTR2,9749
8327,LTV1,84946
8328,ZC2HC1B,153918
8329,PLAGL1,5325
8330,HYMAI,57061
8331,SF3B5,83443
8332,STX11,8676
8333,UTRN,7402
8334,EPM2A,7957
8335,LOC100507557,100507557
8336,FBXO30,84085
8337,SHPRH,257218
8338,GRM1,2911
8339,RAB32,10981
8340,LOC101928661,101928661
8341,ADGB,79747
8342,KATNBL1P6,729176
8343,STXBP5-AS1,729178
8344,STXBP5,134957
8345,SAMD5,389432
8346,SASH1,23328
8347,UST,10090
8348,UST-AS1,100128176
8349,TAB2,23118
8350,SUMO4,387082
8351,ZC3H12D,340152
8352,PPIL4,85313
8353,GINM1,116254
8354,RPS18P9,645958
8355,KATNA1,11104
8356,LATS1,9113
8357,NUP43,348995
8358,PCMT1,5110
8359,LRP11,84918
8360,RAET1E-AS1,100652739
8361,RAET1E,135250
8362,RAET1G,353091
8363,ULBP2,80328
8364,ULBP1,80329
8365,RAET1K,646024
8366,RAET1L,154064
8367,ULBP3,79465
8368,PPP1R14C,81706
8369,IYD,389434
8370,PLEKHG1,57480
8371,MTHFD1L,25902
8372,LOC102723831,102723831
8373,AKAP12,9590
8374,ZBTB2,57621
8375,RMND1,55005
8376,ARMT1,79624
8377,CCDC170,80129
8378,ESR1,2099
8379,SYNE1,23345
8380,SYNE1-AS1,100505475
8381,MYCT1,80177
8382,VIP,7432
8383,FBXO5,26271
8384,MTRF1L,54516
8385,RGS17,26575
8386,OPRM1,4988
8387,IPCEF1,26034
8388,CNKSR3,154043
8389,SCAF8,22828
8390,TIAM2,26230
8391,TFB1M,51106
8392,CLDN20,49861
8393,NOX3,50508
8394,ARID1B,57492
8395,TMEM242,729515
8396,ZDHHC14,79683
8397,SNX9,51429
8398,SYNJ2,8871
8399,SYNJ2-IT1,100874300
8400,SERAC1,84947
8401,GTF2H5,404672
8402,TULP4,56995
8403,TMEM181,57583
8404,DYNLT1,6993
8405,SYTL3,94120
8406,EZR,7430
8407,EZR-AS1,101409257
8408,OSTCP1,202459
8409,C6orf99,100130967
8410,RSPH3,83861
8411,TAGAP,117289
8412,LOC101929122,101929122
8413,FNDC1,84624
8414,LOC102724053,102724053
8415,SOD2,6648
8416,WTAP,9589
8417,LOC100129518,100129518
8418,ACAT2,39
8419,TCP1,6950
8420,SNORA20,677806
8421,SNORA29,677812
8422,MRPL18,29074
8423,PNLDC1,154197
8424,MAS1,4142
8425,IGF2R,3482
8426,AIRN,100271873
8427,LOC729603,729603
8428,SLC22A1,6580
8429,SLC22A2,6582
8430,SLC22A3,6581
8431,LPAL2,80350
8432,LPA,4018
8433,PLG,5340
8434,MAP3K4,4216
8435,AGPAT4,56895
8436,AGPAT4-IT1,79992
8437,PARK2,5071
8438,PACRG,135138
8439,LOC101929239,101929239
8440,LOC729658,729658
8441,PACRG-AS1,285796
8442,DKFZp451B082,401282
8443,CAHM,100526820
8444,QKI,9444
8445,MEAT6,105378111
8446,C6orf118,168090
8447,PDE10A,10846
8448,LINC00473,90632
8449,LINC00602,441177
8450,T,6862
8451,LOC101929297,101929297
8452,PRR18,285800
8453,SFT2D1,113402
8454,LOC100289495,100289495
8455,MPC1,51660
8456,RPS6KA2,6196
8457,RPS6KA2-IT1,100874353
8458,RPS6KA2-AS1,100861523
8459,RNASET2,8635
8460,MIR3939,100500857
8461,FGFR1OP,11116
8462,CCR6,1235
8463,GPR31,2853
8464,TCP10L2,401285
8465,UNC93A,54346
8466,TTLL2,83887
8467,TCP10,6953
8468,LOC401286,401286
8469,LOC441178,441178
8470,LINC01558,26238
8471,MLLT4-AS1,653483
8472,MLLT4,4301
8473,HGC6.3,100128124
8474,KIF25-AS1,100505879
8475,KIF25,3834
8476,FRMD1,79981
8477,LOC101929420,101929420
8478,DACT2,168002
8479,SMOC2,64094
8480,LOC101929504,101929504
8481,THBS2,7058
8482,WDR27,253769
8483,C6orf120,387263
8484,PHF10,55274
8485,TCTE3,6991
8486,ERMARD,55780
8487,LINC00242,401288
8488,LINC00574,80069
8489,LOC102724511,102724511
8490,LOC154449,154449
8491,LOC285804,285804
8492,FLJ38122,401289
8493,DLL1,28514
8494,FAM120B,84498
8495,PSMB1,5689
8496,TBP,6908
8497,PDCD2,5134
8498,LOC389831,389831
8499,LOC100507642,100507642
8500,FAM20C,56975
8501,WI2-2373I1.2,100288524
8502,LOC442497,442497
8503,PDGFA,5154
8504,HRAT92,441307
8505,PRKAR1B,5575
8506,LOC101926963,101926963
8507,DNAAF5,54919
8508,SUN1,23353
8509,GET4,51608
8510,ADAP1,11033
8511,COX19,90639
8512,CYP2W1,54905
8513,C7orf50,84310
8514,GPR146,115330
8515,GPER1,2852
8516,ZFAND2A,90637
8517,LOC101927021,101927021
8518,UNCX,340260
8519,MICALL2,79778
8520,INTS1,26173
8521,MAFK,7975
8522,TMEM184A,202915
8523,PSMG3,84262
8524,PSMG3-AS1,114796
8525,TFAMP1,260341
8526,ELFN1,392617
8527,ELFN1-AS1,101927125
8528,MAD1L1,8379
8529,FTSJ2,29960
8530,NUDT1,4521
8531,SNX8,29886
8532,EIF3B,8662
8533,CHST12,55501
8534,LOC101927181,101927181
8535,GRIFIN,402635
8536,LFNG,3955
8537,BRAT1,221927
8538,IQCE,23288
8539,TTYH3,80727
8540,AMZ1,155185
8541,GNA12,2768
8542,CARD11,84433
8543,LOC100129603,100129603
8544,SDK1,221935
8545,FOXK1,221937
8546,AP5Z1,9907
8547,RADIL,55698
8548,PAPOLB,56903
8549,MMD2,221938
8550,RNF216P1,441191
8551,RBAK,57786
8552,RBAK-RBAKDN,100533952
8553,RBAKDN,389458
8554,ZNF890P,645700
8555,WIPI2,26100
8556,SLC29A4,222962
8557,TNRC18,84629
8558,FBXL18,80028
8559,MIR589,693174
8560,LOC221946,221946
8561,ACTB,60
8562,FSCN1,6624
8563,RNF216,54476
8564,RNF216-IT1,100874342
8565,ZNF815P,401303
8566,OCM,654231
8567,CCZ1,51622
8568,PMS2,5395
8569,AIMP2,7965
8570,EIF2AK1,27102
8571,ANKRD61,100310846
8572,USP42,84132
8573,CYTH3,9265
8574,FAM220A,84792
8575,RAC1,5879
8576,DAGLB,221955
8577,KDELR2,11014
8578,GRID2IP,392862
8579,ZDHHC4,55146
8580,C7orf26,79034
8581,ZNF853,54753
8582,ZNF316,100131017
8583,ZNF12,7559
8584,PMS2CL,441194
8585,RSPH10B2,728194
8586,CCZ1B,221960
8587,LOC100131257,100131257
8588,C1GALT1,56913
8589,LOC101927354,101927354
8590,COL28A1,340267
8591,LOC101927391,101927391
8592,MIOS,54468
8593,RPA3,6119
8594,UMAD1,729852
8595,LOC100505921,100505921
8596,GLCCI1,113263
8597,ICA1,3382
8598,LOC100505938,100505938
8599,NXPH1,30010
8600,PER4,168741
8601,NDUFA4,4697
8602,PHF14,9678
8603,THSD7A,221981
8604,TMEM106B,54664
8605,VWDE,221806
8606,SCIN,85477
8607,ARL4A,10124
8608,ETV1,2115
8609,DGKB,1607
8610,AGMO,392636
8611,MEOX2,4223
8612,MEOX2-AS1,101927524
8613,ISPD,729920
8614,ISPD-AS1,100506025
8615,SOSTDC1,25928
8616,LRRC72,100506049
8617,ANKMY2,57037
8618,BZW2,28969
8619,TSPAN13,27075
8620,AGR2,10551
8621,AGR3,155465
8622,AHR,196
8623,KCCAT333,102659288
8624,LOC101927630,101927630
8625,SNX13,23161
8626,PRPS1L1,221823
8627,HDAC9,9734
8628,TWIST1,7291
8629,FERD3L,222894
8630,TWISTNB,221830
8631,TMEM196,256130
8632,LOC101927668,101927668
8633,MACC1,346389
8634,MACC1-AS1,100874041
8635,LOC101927769,101927769
8636,LOC101927811,101927811
8637,ITGB8,3696
8638,ABCB5,340273
8639,SP8,221833
8640,RPL23P8,222901
8641,LINC01162,104355138
8642,SP4,6671
8643,DNAH11,8701
8644,CDCA7L,55536
8645,RAPGEF5,9771
8646,STEAP1B,256227
8647,LOC100506178,100506178
8648,LOC401312,401312
8649,LOC541472,541472
8650,IL6,3569
8651,TOMM7,54543
8652,FAM126A,84668
8653,KLHL7-AS1,100775104
8654,KLHL7,55975
8655,NUPL2,11097
8656,GPNMB,10457
8657,MALSU1,115416
8658,IGF2BP3,10643
8659,RPS2P32,256355
8660,TRA2A,29896
8661,CLK2P1,1197
8662,CCDC126,90693
8663,FAM221A,340277
8664,STK31,56164
8665,NPY,4852
8666,MPP6,51678
8667,DFNA5,1687
8668,OSBPL3,26031
8669,CYCS,54205
8670,C7orf31,136895
8671,NPVF,64111
8672,NFE2L3,9603
8673,HNRNPA2B1,3181
8674,CBX3,11335
8675,SNX10,29887
8676,LOC441204,441204
8677,KIAA0087,9808
8678,C7orf71,285941
8679,SKAP2,8935
8680,HOXA1,3198
8681,HOTAIRM1,100506311
8682,HOXA2,3199
8683,HOXA3,3200
8684,HOXA-AS2,285943
8685,HOXA4,3201
8686,HOXA-AS3,100133311
8687,HOXA5,3202
8688,HOXA6,3203
8689,HOXA7,3204
8690,HOXA9,3205
8691,HOXA10-HOXA9,100534589
8692,HOXA10-AS,100874323
8693,HOXA10,3206
8694,HOXA11,3207
8695,HOXA11-AS,221883
8696,HOXA13,3209
8697,HOTTIP,100316868
8698,EVX1,2128
8699,HIBADH,11112
8700,TSL,790953
8701,TAX1BP1,8887
8702,JAZF1,221895
8703,JAZF1-AS1,100128081
8704,CREB5,9586
8705,TRIL,9865
8706,LOC100506497,100506497
8707,CPVL,54504
8708,LOC101928168,101928168
8709,CHN2,1124
8710,LOC102724484,102724484
8711,PRR15,222171
8712,LOC646762,646762
8713,ZNRF2P2,100271874
8714,DPY19L2P3,442524
8715,WIPF3,644150
8716,SCRN1,9805
8717,FKBP14,55033
8718,PLEKHA8,84725
8719,MTURN,222166
8720,ZNRF2,223082
8721,DKFZP586I1420,222161
8722,LOC100506516,100506516
8723,NOD1,10392
8724,GGCT,79017
8725,LOC401320,401320
8726,GARS,2617
